RECORDID,gold_labels,compound_by_article,average_sentence,median_sentence,mode_sentence,pstd_sentence,average_paragraph,median_paragraph,mode_paragraph,pstd_paragraph,avg_first_last_para
20200208-41789,0,0.7637,0.04484736842105263,0.0,0.0,0.32325302191516375,0.05384848484848485,0.0,0.0,0.3436019306408632,0.5574
20200416-64393,-1,-0.7176,-0.08207021276595745,0.0,0.0,0.35457455652372644,-0.0713125,-0.06720000000000001,0.0,0.4746439563087438,-0.4019
20200706-9445,-1,-0.9437,-0.13211111111111112,0.0,0.0,0.35736938078266817,-0.23922222222222222,-0.4939,-0.872,0.5722325280625347,-1.0
20200411-47950,0,0.9991,0.07600224719101123,0.0,0.0,0.36921314403104233,0.1464235294117647,0.0,0.0,0.4579191317373327,0.296
20200721-8666,-1,-0.9854,-0.2004,0.0,0.0,0.4127082875206594,-0.25442499999999996,-0.11475,0.0,0.44320877346347737,-0.8402
20200313-63261,1,0.7723,0.05515263157894738,0.0,0.0,0.2555404002839577,0.05515263157894738,0.0,0.0,0.2555404002839577,0.5106
20200806-86623,1,0.9737,0.11428,0.0,0.0,0.3165601825877664,0.19952962962962964,0.128,0.0,0.3803626854140905,0.7184
20200423-48804,-1,-0.2846,-0.04560588235294117,0.0,0.0,0.3549435339858146,-0.07744615384615383,0.0,0.0,0.3704046220333497,0.5106
20200320-61595,1,0.9925,0.17026785714285714,0.0,0.0,0.40327775526974974,0.0709904761904762,0.0,0.0,0.36785592470132716,0.536
20200529-46384,1,0.952,0.014122471910112361,0.0,0.0,0.24908899260422224,0.06418214285714285,0.0386,0.0,0.4045388203635375,0.5106
20200414-91350,-1,-0.9748,-0.0883,0.0,0.0,0.36609120863997574,-0.146584,0.0,0.0,0.4934956029631875,0.0
20200309-69362,-1,0.25,-0.050676744186046514,0.0,0.0,0.28683750836205707,-0.07188333333333333,0.0,0.0,0.3395699482024612,0.5106
20200521-85750,0,0.504,0.1233,0.0,0.0,0.43084232846831566,0.504,0.504,0.504,0.0,1.008
20200428-91901,1,-0.8431,-0.013617241379310344,0.0,0.0,0.24241312614155888,-0.033426923076923076,0.0,0.0,0.36636262359506,0.5106
20200516-15295,0,0.6705,0.20165,0.148,0.0,0.21545154327597657,0.13443333333333335,0.0,0.0,0.19995600905087987,0.5106
20200606-6730,-1,-0.9816,-0.029867910447761194,0.0,0.0,0.3687107604420883,-0.027245263157894738,0.0,0.0,0.4309795871997019,-0.4423
20200328-32536,1,0.9845,0.20208571428571429,0.0,0.0,0.3514050265051159,0.3752,0.24975,0.0,0.39156230347161863,0.196
20200714-63262,0,0.9717,0.1507318181818182,0.0,0.0,0.2523811662515894,0.4145125,0.5266500000000001,0.0,0.25656247990255704,1.3157
20200829-33069,-1,-0.9967,-0.20102564102564102,-0.1531,0.0,0.40065790748432417,-0.17475813953488373,-0.0772,0.0,0.38137964496881405,-1.318
20200627-34262,1,0.9956,0.05894551282051282,0.0,0.0,0.37027549053390185,0.11694430379746835,0.2023,0.0,0.44549283724564365,-0.29159999999999997
20200918-77425,0,0.5819,0.039765,0.0,0.0,0.2309268418244185,0.046782352941176476,0.0,0.0,0.24981913748407505,0.5106
20200428-2241,-1,0.875,0.09096470588235295,0.0,0.0,0.23959525660918118,0.12886666666666666,0.0386,0.0,0.27647912619621434,0.0
20200331-52127,0,0.9994,0.1722595238095238,0.0,0.0,0.32510485236050335,0.27336190476190475,0.0,0.0,0.3857595944875889,0.6124
20200430-50783,0,-0.9751,-0.08284642857142857,0.0,0.0,0.3295593296706364,-0.14521578947368421,0.0,0.0,0.39758193629298855,-0.2023
20200608-73498,-1,-0.4903,-0.0044777777777777784,0.0,0.0,0.3763505126807478,-0.007105263157894735,0.0,0.0,0.376737512241871,0.5319
20200709-94989,0,0.9878,0.12189722222222223,0.0,0.0,0.2470625634734282,0.32659166666666667,0.1909,0.0,0.37451025010078903,0.0
20200328-10223,-1,-0.3779,-0.039036842105263155,0.0,0.0,0.2334718313010808,-0.0824111111111111,0.0,0.0,0.3339165113366062,-0.743
20200608-74948,-1,-0.9978,-0.07101764705882353,0.0,0.0,0.364984848573994,-0.16598846153846153,-0.2263,-0.2263,0.4329053630164477,-0.7529999999999999
20200422-88948,0,0.9954,0.17387954545454545,0.0387,0.0,0.29186514677123304,0.286492,0.3182,0.0,0.3457983700597792,0.5106
20200923-54501,0,0.995,0.15761250000000002,0.0,0.0,0.32137152190844476,0.437,0.4404,0.0,0.3838997946179345,1.6631
20200603-67553,0,0.9671,0.2169875,0.0898,0.0,0.35939127071862775,0.31070714285714285,0.1591,0.0,0.4797212009733,1.0832
20200324-12733,-1,-0.9967,-0.08039237288135594,0.0,0.0,0.41025837376818014,-0.15849180327868853,-0.0258,0.0,0.49243943999639317,-0.7841
20200822-32668,-1,-0.8319,-0.01312962962962963,0.0,0.0,0.40184351368717575,-0.004028125000000001,0.0,0.0,0.3810332008453914,0.2263
20200711-46946,0,0.9531,0.04012,0.0,0.0,0.26935173336488233,0.058585000000000005,0.0,0.0,0.33228682832005246,0.31640000000000007
20200627-20402,1,-0.8407,-0.033858333333333324,0.0,0.0,0.40790977139218204,-0.02971904761904761,0.0,0.0,0.41590277551948035,0.5106
20200326-31407,0,-0.7717,-0.0564235294117647,0.0,0.0,0.31436826387013006,-0.07779166666666666,0.0,0.0,0.3993647423478387,0.4404
20200207-48488,-1,-0.9801,-0.06959375,0.0,0.0,0.3176466191358528,-0.11473421052631579,0.0,0.0,0.40354219193505053,0.5106
20200808-27493,1,0.9799,0.26099285714285714,0.29569999999999996,0.0,0.26101569592729124,0.29565,0.31720000000000004,0.0,0.2894941723650639,0.2732
20200829-15856,-1,0.9845,0.19865,0.17770000000000002,0.0,0.43718615054376175,0.35173846153846156,0.5313,0.7184,0.49266562703234296,-1.7144
20200328-3031,-1,-0.9703,-0.002043999999999997,0.0,0.0,0.3376394120912624,-0.015209999999999998,0.0,0.0,0.44457510040486975,-0.5305
20200715-20171,-1,0.9389,0.05168292682926829,0.0,0.0,0.3881639456890569,0.06360555555555555,0.0,0.0,0.3856611372006694,-0.6808
20200218-91040,-1,0.9684,0.0911945945945946,0.0,0.0,0.32855201895585845,0.13710833333333333,0.12925,0.0,0.3797863082452494,0.5106
20200903-62851,1,0.9991,0.2773418604651163,0.0,0.0,0.4617460961583421,0.34702222222222223,0.5022500000000001,0.0,0.4524905469307932,0.22340000000000004
20200811-2297,1,-0.9627,0.03715,0.0,0.0,0.3337503023491991,-0.010106896551724137,0.0,0.0,0.3911579696156233,1.0712000000000002
20200714-48530,-1,-0.8641,0.006141176470588236,0.0,0.0,0.3785157562325021,-0.03069999999999999,0.0258,0.2732,0.48653937833094935,-0.4779
20200731-25237,0,-0.9164,-0.05111724137931034,0.0,0.0,0.3092741057077936,-0.19729166666666667,-0.2942,-0.296,0.41527579281391086,-0.5407
20200306-61058,-1,-0.9804,-0.13694444444444445,0.0,0.0,0.29475815363752444,-0.3843111111111111,-0.5423,-0.5423,0.42708317546519214,-1.4081000000000001
20200812-79776,1,0.9996,0.38886964285714287,0.39944999999999997,0.0,0.34743556489947214,0.5024645161290323,0.6486,0.0,0.37841242950702747,0.9524
20200505-87814,-1,0.9928,0.12812619047619048,0.0,0.0,0.2621850364946062,0.2270095238095238,0.25,-0.0772,0.3329621899094506,0.1491
20200503-1856,1,0.7506,0.12118888888888889,0.34,0.4215,0.37508691568886754,0.7506,0.7506,0.7506,0.0,1.5012
20200331-1651,0,0.999,0.12021538461538461,0.0,0.0,0.23278990052253476,0.4368,0.4833,0.0,0.3612355335050342,0.2382
20200810-33994,0,0.9652,0.09556538461538461,0.0,0.0,0.2994891174885706,0.17345833333333333,0.0,0.0,0.4294701841772281,-0.45899999999999996
20200229-39417,-1,0.3911,0.05336666666666668,0.0,0.0,0.3451377245229633,0.04002500000000001,0.0,0.0,0.29978998794989803,0.5106
20200428-65696,-1,-0.9447,-0.05449375,0.0,0.0,0.4085502125944099,-0.08142608695652175,0.0,0.0,0.4572860784895384,0.2023
20200409-5906,-1,-0.7256,0.015888372093023257,0.0,0.0,0.2967721334072951,0.035236,0.0,0.0,0.37965573761501353,0.0
20200718-49780,1,0.9995,0.328928813559322,0.34,0.0,0.3453110958231611,0.3104851063829787,0.296,0.0,0.4245665198507534,0.069
20200711-49833,1,0.9797,0.17637999999999998,0.0772,0.0,0.41614407312852597,0.20566923076923077,0.1144,0.0,0.4093425542813282,0.1779
20200507-58210,0,0.9913,0.2153846153846154,0.0129,0.0,0.32003233573681233,0.32083684210526314,0.3612,0.0,0.27484638237716935,0.5106
20200708-39815,-1,-0.9306,-0.06925945945945947,0.0,0.0,0.2319149872893892,-0.127785,0.0,0.0,0.29909271016693134,0.0
20200410-41911,0,0.9725,0.0851423076923077,0.0,0.0,0.3971713485803528,0.16947777777777778,0.0,0.0,0.4055607798750263,0.3182
20200522-88272,-1,-0.9884,-0.039198666666666666,0.0,0.0,0.30078256708939916,-0.08270263157894737,0.0,0.0,0.3833842572110719,0.5106
20200727-50069,-1,-0.8037,-0.053323333333333334,0.0,0.0,0.2901454746425585,-0.07203181818181818,-0.0267,0.0,0.3273046445610567,-0.128
20200312-68609,0,0.895,0.05915111111111111,0.0,0.0,0.2851095006969328,0.09285454545454545,0.0,0.0,0.3281041031126231,0.5106
20200603-54360,-1,0.949,0.0673625,0.0,0.0,0.2799442263090096,0.09445500000000001,0.0,0.0,0.4097521524958716,0.0
20200710-49599,0,0.9651,0.0935078947368421,0.0,0.0,0.44529249250918385,0.10234838709677418,0.0,0.0,0.5016050894111871,0.2764
20200529-23138,-1,0.9727,0.13911199999999999,0.0,0.0,0.37471438650791083,0.20064761904761905,0.3612,0.0,0.3616336025514375,0.9321
20200608-53582,-1,-0.869,-0.04037027027027027,0.0,0.0,0.3562502657105618,-0.052024137931034484,0.0,0.0,0.39012694455220104,0.0258
20200131-74469,-1,-0.4019,-0.0793,0.0,0.0,0.4006749840670651,-0.06167777777777777,0.0,0.0,0.3548967291974691,0.5106
20200620-25348,-1,0.3695,0.02209677419354839,0.0,0.0,0.3467499168396495,-0.01638421052631579,0.0,0.0,0.4356569319800518,0.0
20200423-38562,1,0.9577,0.09694,0.0,0.0,0.2805237798595097,0.1472736842105263,0.0,0.0,0.3512931222334588,0.5106
20200608-63129,1,0.7906,0.022600000000000002,0.0,0.0,0.28860959891908533,0.7906,0.7906,0.7906,0.0,1.5812
20200506-23503,1,-0.961,-0.008663265306122443,0.0,0.0,0.3013889416696743,-0.027905263157894735,0.0,0.0,0.3943096144878569,0.0
20200210-45663,-1,0.1779,-0.01981428571428571,0.0,0.0,0.2646864623802036,-0.014058333333333332,0.0,0.0,0.25679880567717256,0.5106
20200511-80497,-1,-0.2023,-0.02285999999999999,-0.0,0.0,0.3601664815054283,-0.02285999999999999,0.0,0.0,0.3601664815054283,0.5106
20200306-5828,-1,-0.95,-0.056889999999999996,0.0,0.0,0.3369845196741239,-0.0601,0.0,0.0,0.363168634671694,0.5106
20200327-25328,0,-0.5719,-0.014011999999999995,0.0,0.0,0.3323331091781257,-0.006294736842105259,0.0,0.0,0.38250234464184624,0.5106
20200929-81499,1,0.9994,0.30954342105263155,0.2615,0.0,0.34615648626456974,0.5381307692307692,0.67735,0.0,0.4020174639999446,0.5994
20200601-5439,0,0.1516,0.004845000000000004,0.0,0.0,0.19381267366970614,0.005413333333333339,0.0,0.0,0.20295408303905152,0.5106
20200710-63168,-1,0.9716,0.08548536585365854,0.0,0.0,0.24411047635013647,0.058196000000000005,0.0,0.0,0.2795736825668682,0.5106
20200420-7630,1,0.9988,0.4322714285714286,0.4404,0.0,0.34163125643616055,0.44054166666666666,0.34,0.0,0.3855946067619319,1.7850000000000001
20200627-26321,1,0.9897,0.3776090909090909,0.4939,0.5574,0.2608176076548704,0.41537,0.52565,0.5574,0.24319469175950367,0.7804
20200930-81067,0,0.2607,-0.0098125,0.0,0.0,0.35458422143935003,-0.031080952380952386,0.0,0.0,0.41096321886056403,0.8429
20200804-14961,0,-0.4195,-0.0025916666666666636,0.0,0.0,0.1873600920613091,-0.006214285714285714,0.0,0.0,0.2254023414035535,0.0
20200407-86303,-1,-0.3851,-0.05009999999999998,0.0,0.0,0.43479688361348684,-0.033399999999999985,0.0,0.0,0.35579488472995224,0.5106
20200506-88499,0,0.9821,0.20602352941176472,0.0,0.0,0.31851795688490075,0.34441666666666665,0.1591,0.0,0.39451761437932725,0.0
